model_name,target_name,fold_name,rmse_value,mae_value,row_count
RollingOLS,price_target_12,5,5.573656426189718,4.87251283059201,46
RidgeTuned,price_target_12,5,2.5154370797873793,2.0043315785990403,46
ElasticNetTuned,price_target_12,5,2.5516368862256407,1.7058735151872952,46
SARIMAXTuned,price_target_12,5,0.7413620836823966,0.5420305468985085,46
RegimeOLS,price_target_12,5,3.1746091355722976,2.406698599955188,46
SplitOLS,price_target_12,5,3.7239935645465922,3.601097198447246,46
RandomForest,price_target_12,5,2.715655629785574,2.050731839151526,46
XGBoost,price_target_12,5,,,0
LightGBM,price_target_12,5,,,0
ExpandingOLS,price_target_3,1,3.5970012463500196,2.651442805034317,47
RollingOLS,price_target_3,1,3.5286367147401663,2.922637261282227,47
RidgeTuned,price_target_3,1,1.6539600184740701,1.4362776803786708,47
ElasticNetTuned,price_target_3,1,1.6624094583696207,1.4410018231499804,47
SARIMAXTuned,price_target_3,1,6.298429664944395,4.620569614281297,47
RegimeOLS,price_target_3,1,3.137961643562144,2.357102943534915,47
SplitOLS,price_target_3,1,3.597001246350019,2.6514428050343164,47
RandomForest,price_target_3,1,1.7762909323082317,1.4864282179656525,47
XGBoost,price_target_3,1,,,0
LightGBM,price_target_3,1,,,0
ExpandingOLS,price_target_3,2,1.9867041541219255,1.6296424808731045,47
RollingOLS,price_target_3,2,4.243621254265081,3.3753046659355412,47
RidgeTuned,price_target_3,2,0.8777792515020229,0.7368975460644744,47
ElasticNetTuned,price_target_3,2,0.8513812286066285,0.7262098819709257,47
SARIMAXTuned,price_target_3,2,1.1529392061572472,0.9768448770555874,47
RegimeOLS,price_target_3,2,3.4176460294962028,2.8710093815680215,47
SplitOLS,price_target_3,2,1.9867041541219257,1.6296424808731045,47
RandomForest,price_target_3,2,0.8361286604760074,0.6918705979364057,47
XGBoost,price_target_3,2,,,0
LightGBM,price_target_3,2,,,0
ExpandingOLS,price_target_3,3,1.650834508109181,1.3957645954292908,47
RollingOLS,price_target_3,3,1.3667493376340196,1.1514405136557309,47
RidgeTuned,price_target_3,3,1.4209273152536854,1.18970107120076,47
ElasticNetTuned,price_target_3,3,1.2885975107787344,1.0880900002797587,47
SARIMAXTuned,price_target_3,3,1.1203999060959324,0.9516688046202177,47
RegimeOLS,price_target_3,3,1.570004651652876,1.3905472717426035,47
SplitOLS,price_target_3,3,1.650834508109181,1.3957645954292903,47
RandomForest,price_target_3,3,1.8797739559750888,1.6689350962541794,47
XGBoost,price_target_3,3,,,0
LightGBM,price_target_3,3,,,0
ExpandingOLS,price_target_3,4,2.156399120224883,1.4450803822515308,47
RollingOLS,price_target_3,4,2.982242635457737,2.521465044400383,47
RidgeTuned,price_target_3,4,1.8113494021770054,1.1588495003163768,47
ElasticNetTuned,price_target_3,4,1.8613491256159544,1.2255120865895905,47
SARIMAXTuned,price_target_3,4,2.113639150936105,1.4027845927502391,47
RegimeOLS,price_target_3,4,1.6202159879917106,1.2777130699053054,47
SplitOLS,price_target_3,4,2.156399120224883,1.4450803822515303,47
RandomForest,price_target_3,4,2.371455326311447,1.7585490986529366,47
XGBoost,price_target_3,4,,,0
LightGBM,price_target_3,4,,,0
ExpandingOLS,price_target_3,5,1.9447208011438737,1.6359533422260966,47
RollingOLS,price_target_3,5,1.6395693870378527,1.2801104675173456,47
RidgeTuned,price_target_3,5,2.23255015155047,1.9829272721088338,47
ElasticNetTuned,price_target_3,5,1.232065746664656,1.0888265478249144,47
SARIMAXTuned,price_target_3,5,2.448109695161453,1.92273983822093,47
RegimeOLS,price_target_3,5,2.3341481716156367,1.874428817262046,47
SplitOLS,price_target_3,5,1.9447208011438737,1.6359533422260966,47
RandomForest,price_target_3,5,0.9704624610900328,0.7284477947151411,47
XGBoost,price_target_3,5,,,0
LightGBM,price_target_3,5,,,0
ExpandingOLS,price_target_6,1,2.0114089201585847,1.8081118081473198,47
RollingOLS,price_target_6,1,1.9167505729558323,1.7246315882132883,47
RidgeTuned,price_target_6,1,1.7158415165939336,1.5001151364835956,47
ElasticNetTuned,price_target_6,1,1.8302918521209797,1.596676335166265,47
SARIMAXTuned,price_target_6,1,1.5770219452484882,1.35774216726486,47
RegimeOLS,price_target_6,1,2.2659613245115326,2.0212707696923933,47
SplitOLS,price_target_6,1,2.0114089201585847,1.8081118081473198,47
RandomForest,price_target_6,1,1.8081371349841646,1.4948790556901805,47
XGBoost,price_target_6,1,,,0
LightGBM,price_target_6,1,,,0
ExpandingOLS,price_target_6,2,2.0283889104723896,1.701293909524796,47
RollingOLS,price_target_6,2,3.509739382961416,2.9698293589818148,47
RidgeTuned,price_target_6,2,1.2066483180566596,1.0626134062479677,47
ElasticNetTuned,price_target_6,2,1.2469362359882092,1.142314370043769,47
SARIMAXTuned,price_target_6,2,1.6449115990258427,1.3089237790439223,47
RegimeOLS,price_target_6,2,2.4256989792505017,2.0438286601238085,47
SplitOLS,price_target_6,2,2.0283889104723896,1.7012939095247956,47
RandomForest,price_target_6,2,1.0037144221917058,0.8253121380085393,47
XGBoost,price_target_6,2,,,0
LightGBM,price_target_6,2,,,0
ExpandingOLS,price_target_6,3,2.220113132504808,1.9570903474680503,47
RollingOLS,price_target_6,3,1.1347070831395851,0.9506958936048452,47
RidgeTuned,price_target_6,3,1.8269673374783042,1.6014424982207471,47
ElasticNetTuned,price_target_6,3,1.5662373475395386,1.3563884605692595,47
SARIMAXTuned,price_target_6,3,1.766591467843043,1.503874364989451,47
RegimeOLS,price_target_6,3,2.14958756858688,1.971334799421379,47
SplitOLS,price_target_6,3,2.2201131325048085,1.957090347468051,47
RandomForest,price_target_6,3,1.9550956795353236,1.7775790805315381,47
XGBoost,price_target_6,3,,,0
LightGBM,price_target_6,3,,,0
ExpandingOLS,price_target_6,4,2.174655882390827,1.398037472375387,47
RollingOLS,price_target_6,4,5.367171196120335,4.378722116965026,47
RidgeTuned,price_target_6,4,2.19321757209536,1.3961119299389317,47
ElasticNetTuned,price_target_6,4,2.124774849625597,1.4139286135945395,47
SARIMAXTuned,price_target_6,4,2.4841546912156702,1.4783206439003322,47
RegimeOLS,price_target_6,4,2.4177291496059845,2.105192759307158,47
SplitOLS,price_target_6,4,2.174655882390827,1.3980374723753868,47
RandomForest,price_target_6,4,2.889971552540081,2.072062075154124,47
XGBoost,price_target_6,4,,,0
LightGBM,price_target_6,4,,,0
ExpandingOLS,price_target_6,5,2.2374272234951684,1.9148604374573681,47
RollingOLS,price_target_6,5,1.6901310261034626,1.4030966304741226,47
RidgeTuned,price_target_6,5,3.011657558091847,2.699348720742935,47
ElasticNetTuned,price_target_6,5,1.902536826291454,1.7517380426448186,47
SARIMAXTuned,price_target_6,5,4.346184561458241,3.8412364236094776,47
RegimeOLS,price_target_6,5,2.6442423084360622,2.301620066539719,47
SplitOLS,price_target_6,5,2.237427223495169,1.9148604374573681,47
RandomForest,price_target_6,5,1.3190595125682834,1.0948520942554094,47
XGBoost,price_target_6,5,,,0
LightGBM,price_target_6,5,,,0
ExpandingOLS,wage_target_0,1,0.2650501243907271,0.20916571841691958,36
RollingOLS,wage_target_0,1,0.24634633502523104,0.19065348991704478,36
RidgeTuned,wage_target_0,1,0.264467623167534,0.2092136674495021,36
ElasticNetTuned,wage_target_0,1,0.19168228591886635,0.1490875489671132,36
SARIMAXTuned,wage_target_0,1,0.2241280677638411,0.17654834763611732,36
RegimeOLS,wage_target_0,1,0.9900129497436811,0.6956256211127408,36
SplitOLS,wage_target_0,1,0.26505012439072695,0.20916571841691942,36
RandomForest,wage_target_0,1,0.16547369390292294,0.13401953274405942,36
XGBoost,wage_target_0,1,,,0
LightGBM,wage_target_0,1,,,0
ExpandingOLS,wage_target_0,2,0.19660143654138842,0.15422387857775094,36
RollingOLS,wage_target_0,2,0.6323461053631833,0.47922566296365804,36
RidgeTuned,wage_target_0,2,0.18943702442525914,0.14728014568124279,36
ElasticNetTuned,wage_target_0,2,0.13985397934639446,0.1150645443345807,36
SARIMAXTuned,wage_target_0,2,0.25788743734810354,0.21332247671957327,36
RegimeOLS,wage_target_0,2,0.2070303623126572,0.1628450408519235,36
SplitOLS,wage_target_0,2,0.19660143654138845,0.15422387857775094,36
RandomForest,wage_target_0,2,0.2626339646661244,0.21626798870890193,36
XGBoost,wage_target_0,2,,,0
LightGBM,wage_target_0,2,,,0
ExpandingOLS,wage_target_0,3,0.28692091785308715,0.1693945031849875,36
RollingOLS,wage_target_0,3,0.2962897629504699,0.22462536685817508,36
RidgeTuned,wage_target_0,3,0.19394906699077052,0.1516232315560924,36
ElasticNetTuned,wage_target_0,3,0.19575996205898102,0.15479290937052242,36
SARIMAXTuned,wage_target_0,3,0.2509659602166948,0.17296682107650949,36
RegimeOLS,wage_target_0,3,0.3009310291107107,0.17718559292433633,36
SplitOLS,wage_target_0,3,0.28692091785308715,0.16939450318498755,36
RandomForest,wage_target_0,3,0.20794408257532912,0.16923585281532033,36
XGBoost,wage_target_0,3,,,0
LightGBM,wage_target_0,3,,,0
ExpandingOLS,wage_target_0,4,1.6807100331722067,1.3837485292152882,36
RollingOLS,wage_target_0,4,1.718479294350371,1.3348375652732725,36
RidgeTuned,wage_target_0,4,1.429629828207908,1.0622641361034202,36
ElasticNetTuned,wage_target_0,4,1.2586765663938653,0.8312733009389336,36
SARIMAXTuned,wage_target_0,4,1.490186000565712,1.1721978774567985,36
RegimeOLS,wage_target_0,4,1.8482809754636245,1.5349050883883406,36
SplitOLS,wage_target_0,4,1.6807100331722067,1.3837485292152887,36
RandomForest,wage_target_0,4,1.9376111554039552,1.8088919422773921,36
XGBoost,wage_target_0,4,,,0
LightGBM,wage_target_0,4,,,0
ExpandingOLS,wage_target_0,5,0.8945948665589478,0.7610966585190388,36
RollingOLS,wage_target_0,5,2.212482368992358,1.6788715113636037,36
RidgeTuned,wage_target_0,5,0.18869285758509924,0.15830377702544873,36
ElasticNetTuned,wage_target_0,5,0.2423314948537853,0.20570157556327726,36
SARIMAXTuned,wage_target_0,5,2.6927784610150214,2.3765164769685594,36
RegimeOLS,wage_target_0,5,0.44176714732797295,0.3394351818604766,36
SplitOLS,wage_target_0,5,2.377401927150615,1.7117562263722705,36
RandomForest,wage_target_0,5,0.27461806012813866,0.24364663564167635,36
XGBoost,wage_target_0,5,,,0
LightGBM,wage_target_0,5,,,0
ExpandingOLS,wage_target_12,1,0.18745452691295775,0.14690735423482934,34
RollingOLS,wage_target_12,1,0.18745452691295775,0.14690735423482934,34
RidgeTuned,wage_target_12,1,0.19354038487268777,0.1579910937941826,34
ElasticNetTuned,wage_target_12,1,0.19760789811011303,0.1642712776141631,34
SARIMAXTuned,wage_target_12,1,0.19761607471202372,0.15125481570620258,34
RegimeOLS,wage_target_12,1,0.7327986992682461,0.46985143067933294,34
SplitOLS,wage_target_12,1,0.1874545269129578,0.14690735423482934,34
RandomForest,wage_target_12,1,0.21369638510334704,0.17085913811499445,34
XGBoost,wage_target_12,1,,,0
LightGBM,wage_target_12,1,,,0
ExpandingOLS,wage_target_12,2,0.19137820879642445,0.15881821763333087,34
RollingOLS,wage_target_12,2,0.155273820201087,0.12571830355537986,34
RidgeTuned,wage_target_12,2,0.1440370874053321,0.11416525375891941,34
ElasticNetTuned,wage_target_12,2,0.19323913654094282,0.15960091115564748,34
SARIMAXTuned,wage_target_12,2,0.13504288212271434,0.11059513768661502,34
RegimeOLS,wage_target_12,2,0.19667501057022058,0.16356859358956538,34
SplitOLS,wage_target_12,2,0.19137820879642442,0.15881821763333084,34
RandomForest,wage_target_12,2,0.1817518827574849,0.14216705965779886,34
XGBoost,wage_target_12,2,,,0
LightGBM,wage_target_12,2,,,0
ExpandingOLS,wage_target_12,3,1.0953091442483456,0.5449917647465157,34
RollingOLS,wage_target_12,3,1.1313457636827056,0.5693682399777072,34
RidgeTuned,wage_target_12,3,1.046632341873342,0.49268844402122164,34
ElasticNetTuned,wage_target_12,3,1.0504877041698877,0.5008550289078738,34
SARIMAXTuned,wage_target_12,3,1.0735318480468619,0.538386417197233,34
RegimeOLS,wage_target_12,3,1.1438780739645809,0.6006067576670165,34
SplitOLS,wage_target_12,3,1.0953091442483454,0.5449917647465155,34
RandomForest,wage_target_12,3,1.284573668479177,0.7777367870450573,34
XGBoost,wage_target_12,3,,,0
LightGBM,wage_target_12,3,,,0
ExpandingOLS,wage_target_12,4,2.563214156468759,2.361163794340752,34
RollingOLS,wage_target_12,4,4.744217165226756,3.80445417156182,34
RidgeTuned,wage_target_12,4,2.617375110572622,2.4292942911156263,34
ElasticNetTuned,wage_target_12,4,2.4847537059527527,2.3218408158423682,34
SARIMAXTuned,wage_target_12,4,2.028922512174339,1.883654962941704,34
RegimeOLS,wage_target_12,4,4.210739192156562,3.1505967190273907,34
SplitOLS,wage_target_12,4,2.563214156468759,2.3611637943407513,34
RandomForest,wage_target_12,4,1.9478531681812972,1.7042605987870227,34
XGBoost,wage_target_12,4,,,0
LightGBM,wage_target_12,4,,,0
ExpandingOLS,wage_target_12,5,1.6608743347180914,1.508482391137718,34
RollingOLS,wage_target_12,5,0.8851200695836297,0.5902008648008678,34
RidgeTuned,wage_target_12,5,1.1765067474291893,1.148685898904375,34
ElasticNetTuned,wage_target_12,5,1.0464851673675746,1.0199019070644266,34
SARIMAXTuned,wage_target_12,5,1.0061435293627585,0.9288902710201647,34
RegimeOLS,wage_target_12,5,0.7530287429179999,0.6460342892604499,34
SplitOLS,wage_target_12,5,1.6608743347180912,1.5084823911377176,34
RandomForest,wage_target_12,5,0.6454271177684364,0.5509686977494478,34
XGBoost,wage_target_12,5,,,0
LightGBM,wage_target_12,5,,,0
ExpandingOLS,wage_target_3,1,0.3364304917557669,0.2760631709162298,35
RollingOLS,wage_target_3,1,0.34348251439995364,0.294138209576577,35
RidgeTuned,wage_target_3,1,0.3276088520658055,0.244481256807689,35
ElasticNetTuned,wage_target_3,1,0.2996811667450262,0.23168340954186745,35
SARIMAXTuned,wage_target_3,1,0.3664907623511734,0.3196396352164752,35
RegimeOLS,wage_target_3,1,0.5193021618805577,0.43868061788254975,35
SplitOLS,wage_target_3,1,0.33643049175576706,0.2760631709162299,35
RandomForest,wage_target_3,1,0.7059291308795852,0.6638637100072563,35
XGBoost,wage_target_3,1,,,0
LightGBM,wage_target_3,1,,,0
ExpandingOLS,wage_target_3,2,0.1602166061540275,0.12782764731996932,35
RollingOLS,wage_target_3,2,0.5581048706813541,0.3826768588431365,35
RidgeTuned,wage_target_3,2,0.14986691530856333,0.1183502065454657,35
ElasticNetTuned,wage_target_3,2,0.1481643491475621,0.11785951031068215,35
SARIMAXTuned,wage_target_3,2,0.3118284538811381,0.25346594209798373,35
RegimeOLS,wage_target_3,2,0.17245311451137535,0.13420079000998908,35
SplitOLS,wage_target_3,2,0.16021660615402744,0.12782764731996923,35
RandomForest,wage_target_3,2,0.3156566667503505,0.26217352469990823,35
XGBoost,wage_target_3,2,,,0
LightGBM,wage_target_3,2,,,0
ExpandingOLS,wage_target_3,3,1.0694117986054386,0.4278311670089276,35
RollingOLS,wage_target_3,3,1.0295310512078717,0.41552312825075444,35
RidgeTuned,wage_target_3,3,1.0368170596892705,0.4300765514501724,35
ElasticNetTuned,wage_target_3,3,1.028603595991973,0.3861449006101308,35
SARIMAXTuned,wage_target_3,3,1.0090762262763193,0.4397525511015049,35
RegimeOLS,wage_target_3,3,1.1004733961201254,0.48074989002408436,35
SplitOLS,wage_target_3,3,1.0694117986054386,0.42783116700892754,35
RandomForest,wage_target_3,3,1.100104835391305,0.5371891263896147,35
XGBoost,wage_target_3,3,,,0
LightGBM,wage_target_3,3,,,0
ExpandingOLS,wage_target_3,4,1.2727343137026916,1.0770685394441097,35
RollingOLS,wage_target_3,4,4.5369008119671665,4.120251995569993,35
RidgeTuned,wage_target_3,4,1.200965875683475,0.9977673692838013,35
ElasticNetTuned,wage_target_3,4,1.3799592170492545,1.1456264695068996,35
SARIMAXTuned,wage_target_3,4,1.2029217531750955,0.9453132459115622,35
RegimeOLS,wage_target_3,4,1.932910426714442,1.5528981027612347,35
SplitOLS,wage_target_3,4,1.2727343137026916,1.0770685394441097,35
RandomForest,wage_target_3,4,1.6732146319370904,1.592889203872743,35
XGBoost,wage_target_3,4,,,0
LightGBM,wage_target_3,4,,,0
ExpandingOLS,wage_target_3,5,0.47552260719802025,0.41180456673351556,35
RollingOLS,wage_target_3,5,1.3937985475299977,1.2153676296339642,35
RidgeTuned,wage_target_3,5,0.3041080534880334,0.2597325967469181,35
ElasticNetTuned,wage_target_3,5,0.2909462479906607,0.246548578965972,35
SARIMAXTuned,wage_target_3,5,0.49092015213846296,0.4302863921088124,35
RegimeOLS,wage_target_3,5,0.5627746541496471,0.5250913841617642,35
SplitOLS,wage_target_3,5,0.9807011477238761,0.8273109947068074,35
RandomForest,wage_target_3,5,0.5913068012790157,0.5380195209055944,35
XGBoost,wage_target_3,5,,,0
LightGBM,wage_target_3,5,,,0
ExpandingOLS,wage_target_6,1,0.5980210572454074,0.5326408487921976,35
RollingOLS,wage_target_6,1,0.5980210572454074,0.5326408487921976,35
RidgeTuned,wage_target_6,1,0.5235164341943781,0.39190356611573585,35
ElasticNetTuned,wage_target_6,1,0.578467459723171,0.5039077673655328,35
SARIMAXTuned,wage_target_6,1,0.6146007158680289,0.547912440771316,35
RegimeOLS,wage_target_6,1,0.39397558748350614,0.3463759488860167,35
SplitOLS,wage_target_6,1,0.5980210572454077,0.5326408487921976,35
RandomForest,wage_target_6,1,0.885363375943904,0.8381238530911244,35
XGBoost,wage_target_6,1,,,0
LightGBM,wage_target_6,1,,,0
ExpandingOLS,wage_target_6,2,0.23953942532598357,0.20375681417294336,35
RollingOLS,wage_target_6,2,0.23625310127303012,0.1853846474110069,35
RidgeTuned,wage_target_6,2,0.18380042372011973,0.14666283188976176,35
ElasticNetTuned,wage_target_6,2,0.14547398241842158,0.11707375042606566,35
SARIMAXTuned,wage_target_6,2,0.1647190477646842,0.12697629285517956,35
RegimeOLS,wage_target_6,2,0.2603729769080227,0.2259056078492119,35
SplitOLS,wage_target_6,2,0.23953942532598343,0.20375681417294328,35
RandomForest,wage_target_6,2,0.32182195471794534,0.2657874960408793,35
XGBoost,wage_target_6,2,,,0
LightGBM,wage_target_6,2,,,0
ExpandingOLS,wage_target_6,3,0.9659683740936564,0.5030697349597686,35
RollingOLS,wage_target_6,3,1.0556651369961254,0.49387439875249683,35
RidgeTuned,wage_target_6,3,0.9620770327456407,0.3796269646217605,35
ElasticNetTuned,wage_target_6,3,1.039767557303534,0.44585042230556704,35
SARIMAXTuned,wage_target_6,3,1.0172336546617415,0.6618829765468968,35
RegimeOLS,wage_target_6,3,0.9603220277407282,0.4318459255447111,35
SplitOLS,wage_target_6,3,0.9659683740936564,0.5030697349597686,35
RandomForest,wage_target_6,3,1.0099133258318358,0.4381314603761117,35
XGBoost,wage_target_6,3,,,0
LightGBM,wage_target_6,3,,,0
ExpandingOLS,wage_target_6,4,1.3959631861217672,1.0823990206368683,35
RollingOLS,wage_target_6,4,6.23960261318146,5.441104342750185,35
RidgeTuned,wage_target_6,4,1.3308094213203057,1.1696329162725996,35
ElasticNetTuned,wage_target_6,4,1.7090282919930293,1.521556107666863,35
SARIMAXTuned,wage_target_6,4,1.5568095611793444,1.2706604290336674,35
RegimeOLS,wage_target_6,4,1.9255169794528202,1.334023398829237,35
SplitOLS,wage_target_6,4,1.395963186121767,1.0823990206368683,35
RandomForest,wage_target_6,4,2.239566885251038,2.0161729397764265,35
XGBoost,wage_target_6,4,,,0
LightGBM,wage_target_6,4,,,0
ExpandingOLS,wage_target_6,5,1.4218879705029286,1.3411201012267486,35
RollingOLS,wage_target_6,5,0.9563846266148233,0.8838060576812121,35
RidgeTuned,wage_target_6,5,0.6975390902284119,0.6421700323386184,35
ElasticNetTuned,wage_target_6,5,0.530071327917969,0.44244609525438705,35
SARIMAXTuned,wage_target_6,5,0.24122667401363285,0.20450520470541206,35
RegimeOLS,wage_target_6,5,2.3970707488584675,2.234237547877889,35
SplitOLS,wage_target_6,5,1.4218879705029286,1.3411201012267486,35
RandomForest,wage_target_6,5,0.8684931477328364,0.8304376857203856,35
XGBoost,wage_target_6,5,,,0
LightGBM,wage_target_6,5,,,0
