label,y_col,term,coef,std_error,t_stat,p_value,r2,adj_r2,obs,model_name
full_sample,wage_forward_3,const,3.8300954608545847,1.2533148001809882,3.055972418343332,0.002243318912385682,0.2388166427613284,0.22491375039167227,224,interaction_post
full_sample,wage_forward_3,log_jolts_ratio,1.5037232788236699,0.7139341958865657,2.1062491298043815,0.03518271756521153,0.2388166427613284,0.22491375039167227,224,interaction_post
full_sample,wage_forward_3,post_regime,0.15310992575900476,0.46970743397144155,0.3259687087863164,0.7444480299738144,0.2388166427613284,0.22491375039167227,224,interaction_post
full_sample,wage_forward_3,jolts_x_post,-0.2577365126286114,0.5415497479794144,-0.4759239822200206,0.6341285359192194,0.2388166427613284,0.22491375039167227,224,interaction_post
full_sample,wage_forward_3,ahe_12m_pct_lag_1,-0.017341564482656575,0.2589975757511607,-0.06695647413826751,0.9466163540044805,0.2388166427613284,0.22491375039167227,224,interaction_post
full_sample,wage_forward_6,const,3.022820999935045,0.7283027167844586,4.150500788025551,3.317486260462305e-05,0.4462219116883114,0.43601402065952455,222,interaction_post
full_sample,wage_forward_6,log_jolts_ratio,1.220405728975744,0.4317571143406471,2.8266024772735303,0.004704468862371923,0.4462219116883114,0.43601402065952455,222,interaction_post
full_sample,wage_forward_6,post_regime,0.06577759962776833,0.3639266515941803,0.18074411241833932,0.8565684322702737,0.4462219116883114,0.43601402065952455,222,interaction_post
full_sample,wage_forward_6,jolts_x_post,-0.6571807799168357,0.5087992463271325,-1.2916308046067766,0.19648503083636237,0.4462219116883114,0.43601402065952455,222,interaction_post
full_sample,wage_forward_6,ahe_12m_pct_lag_1,0.22068317269328075,0.1457808034140798,1.5138013203730685,0.13007623764980655,0.4462219116883114,0.43601402065952455,222,interaction_post
full_sample,wage_forward_12,const,2.367192643850437,0.3767921634979803,6.282489056763851,3.331947320377015e-10,0.6783369802469537,0.6722391030952372,216,interaction_post
full_sample,wage_forward_12,log_jolts_ratio,1.04580163594485,0.22910987619426007,4.564629222086109,5.003779109896804e-06,0.6783369802469537,0.6722391030952372,216,interaction_post
full_sample,wage_forward_12,post_regime,-0.04082892028386387,0.33243205824771704,-0.12281884153735723,0.9022505538305057,0.6783369802469537,0.6722391030952372,216,interaction_post
full_sample,wage_forward_12,jolts_x_post,-1.3255987271900487,0.6209897490273892,-2.134654765664388,0.032789220448343905,0.6783369802469537,0.6722391030952372,216,interaction_post
full_sample,wage_forward_12,ahe_12m_pct_lag_1,0.4392328508690796,0.08825017005060627,4.9771331955191185,6.453291651998132e-07,0.6783369802469537,0.6722391030952372,216,interaction_post
full_sample,cpi_forward_3,const,2.9481445536120217,0.9337846161137168,3.1571997468557513,0.0015929218903428404,0.12270852718213776,0.11064953786505383,296,interaction_post
full_sample,cpi_forward_3,log_jolts_ratio,0.2726372105155067,0.5745673201372986,0.47450873198001814,0.6351371726556985,0.12270852718213776,0.11064953786505383,296,interaction_post
full_sample,cpi_forward_3,post_regime,0.5936379342984672,0.6629599556422101,0.8954355828677608,0.37055428645358435,0.12270852718213776,0.11064953786505383,296,interaction_post
full_sample,cpi_forward_3,jolts_x_post,6.3139874496059925,2.8713050148678168,2.1989957238648374,0.027878226359987622,0.12270852718213776,0.11064953786505383,296,interaction_post
full_sample,cpi_forward_3,cpi_12m_pct_lag_1,-0.30561592254930614,0.3234377542517235,-0.9448987279062447,0.344710581046455,0.12270852718213776,0.11064953786505383,296,interaction_post
full_sample,cpi_forward_6,const,2.6020045581332787,0.8040303228582066,3.2362020239280835,0.0012113162095615747,0.14376352268832981,0.13195336438058258,295,interaction_post
full_sample,cpi_forward_6,log_jolts_ratio,0.18937801503614518,0.4772756397424008,0.3967896101681575,0.6915226130369767,0.14376352268832981,0.13195336438058258,295,interaction_post
full_sample,cpi_forward_6,post_regime,0.778274563370986,0.6533675742894675,1.1911741475957909,0.23358522626335165,0.14376352268832981,0.13195336438058258,295,interaction_post
full_sample,cpi_forward_6,jolts_x_post,4.201136604421775,2.459371860783143,1.7082152851354484,0.08759640336218173,0.14376352268832981,0.13195336438058258,295,interaction_post
full_sample,cpi_forward_6,cpi_12m_pct_lag_1,-0.15313452765336,0.28954205365676455,-0.5288852714807784,0.5968850397772671,0.14376352268832981,0.13195336438058258,295,interaction_post
full_sample,cpi_forward_12,const,2.4707095331480176,0.6931069660870273,3.564687204193808,0.00036429036871045336,0.12487919369100942,0.11255354853172783,289,interaction_post
full_sample,cpi_forward_12,log_jolts_ratio,0.16683763837163837,0.4053712555599651,0.41156751023496946,0.6806564494145506,0.12487919369100942,0.11255354853172783,289,interaction_post
full_sample,cpi_forward_12,post_regime,0.9532489502682682,0.9323653845146888,1.0223984782151148,0.30659234048946504,0.12487919369100942,0.11255354853172783,289,interaction_post
full_sample,cpi_forward_12,jolts_x_post,1.7324959335447687,2.3008449990288584,0.7529824626500357,0.45146045260924705,0.12487919369100942,0.11255354853172783,289,interaction_post
full_sample,cpi_forward_12,cpi_12m_pct_lag_1,-0.051446561179442435,0.2223391756348511,-0.2313877481669421,0.8170135824761084,0.12487919369100942,0.11255354853172783,289,interaction_post
full_sample,pce_forward_3,const,1.9994753692178309,0.7053321853262953,2.8347995608520957,0.004585444540211353,0.14918708936964742,0.1375321179911494,297,interaction_post
full_sample,pce_forward_3,log_jolts_ratio,0.046250536054264726,0.40442208950780506,0.11436204216874786,0.9089508024944866,0.14918708936964742,0.1375321179911494,297,interaction_post
full_sample,pce_forward_3,post_regime,0.8420175414829774,0.4828888869855267,1.7437086753835662,0.08120990185289897,0.14918708936964742,0.1375321179911494,297,interaction_post
full_sample,pce_forward_3,jolts_x_post,3.6747365520359923,2.0374066816271,1.8036342892040087,0.07128865698161961,0.14918708936964742,0.1375321179911494,297,interaction_post
full_sample,pce_forward_3,pce_12m_pct_lag_1,-0.07077445959764692,0.3038934511723068,-0.23289234869861666,0.8158449999565497,0.14918708936964742,0.1375321179911494,297,interaction_post
full_sample,pce_forward_6,const,1.8597761659593948,0.6426353941487462,2.8939834047312463,0.00380388265680944,0.17901814963301144,0.16769426204174265,295,interaction_post
full_sample,pce_forward_6,log_jolts_ratio,-0.00662545829278559,0.3432227250136091,-0.019303670211588943,0.9845988560696481,0.17901814963301144,0.16769426204174265,295,interaction_post
full_sample,pce_forward_6,post_regime,0.9842946291305372,0.48742360139406715,2.0193823735973857,0.04344749214011433,0.17901814963301144,0.16769426204174265,295,interaction_post
full_sample,pce_forward_6,jolts_x_post,2.487125346808705,1.9242958010150852,1.2924859813635314,0.19618889762160752,0.17901814963301144,0.16769426204174265,295,interaction_post
full_sample,pce_forward_6,pce_12m_pct_lag_1,0.00027657453612352223,0.2915137870849401,0.0009487528493564357,0.9992430048630467,0.17901814963301144,0.16769426204174265,295,interaction_post
full_sample,pce_forward_12,const,1.8402071594871885,0.5497257519467493,3.3475003726320702,0.0008154387814458837,0.1611158356322704,0.1493005657115981,289,interaction_post
full_sample,pce_forward_12,log_jolts_ratio,-0.011855131793423655,0.29493605764508013,-0.04019559998218282,0.9679371855025338,0.1611158356322704,0.1493005657115981,289,interaction_post
full_sample,pce_forward_12,post_regime,1.1064311188534635,0.6567890638012968,1.6846064891059152,0.09206451855390621,0.1611158356322704,0.1493005657115981,289,interaction_post
full_sample,pce_forward_12,jolts_x_post,0.8046751576864024,1.902990209480508,0.42284776541549757,0.6724063353187584,0.1611158356322704,0.1493005657115981,289,interaction_post
full_sample,pce_forward_12,pce_12m_pct_lag_1,0.05551541286175358,0.23379887520033843,0.23744944373313742,0.8123081357352497,0.1611158356322704,0.1493005657115981,289,interaction_post
